,album_name,track_title,track_n,lyric,line
4929,reputation,End Game,2,"I swear I don't love the drama, it loves me",68
4930,reputation,End Game,2,"And I can't let you go, your hand prints on my soul",69
4931,reputation,End Game,2,"It's like your eyes are liquor, it's like your body is gold",70
4932,reputation,End Game,2,You've been calling my bluff on all my usual tricks,71
4933,reputation,End Game,2,So here's the truth from my red lips,72
4934,reputation,End Game,2,I wanna be your end game (End game),73
4935,reputation,End Game,2,"I wanna be your first string (Me and you, first string)",74
4936,reputation,End Game,2,"I wanna be your A-Team (Be your A-Team now, A-Team)",75
4937,reputation,End Game,2,"I wanna be your end game, end game",76
4938,reputation,End Game,2,"I wanna be your end game (Oh, I do)",77
4939,reputation,End Game,2,I wanna be your first string (First string),78
4940,reputation,End Game,2,I wanna be your A-Team (A-Team),79
4941,reputation,End Game,2,"I wanna be your end game, end game",80
4942,reputation,I Did Something Bad,3,"I never trust a narcissist, but they love me",1
4943,reputation,I Did Something Bad,3,So I play 'em like a violin,2
4944,reputation,I Did Something Bad,3,And I make it look oh-so-easy,3
4945,reputation,I Did Something Bad,3,"'Cause for every lie I tell them, they tell me three",4
4946,reputation,I Did Something Bad,3,This is how the world works,5
4947,reputation,I Did Something Bad,3,Now all he thinks about is me,6
4948,reputation,I Did Something Bad,3,I can feel the flames on my skin,7
4949,reputation,I Did Something Bad,3,Crimson red paint on my lips,8
4950,reputation,I Did Something Bad,3,"If a man talks shit, then I owe him nothing",9
4951,reputation,I Did Something Bad,3,"I don't regret it one bit, 'cause he had it coming",10
4952,reputation,I Did Something Bad,3,They say I did something bad,11
4953,reputation,I Did Something Bad,3,Then why's it feel so good?,12
4954,reputation,I Did Something Bad,3,They say I did something bad,13
4955,reputation,I Did Something Bad,3,But why's it feel so good?,14
4956,reputation,I Did Something Bad,3,Most fun I ever had,15
4957,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,16
4958,reputation,I Did Something Bad,3,"It just felt so good, good",17
4959,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,18
4960,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,19
4961,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,20
4962,reputation,I Did Something Bad,3,Da-da da-da,21
4963,reputation,I Did Something Bad,3,"I never trust a playboy, but they love me",22
4964,reputation,I Did Something Bad,3,So I fly 'em all around the world,23
4965,reputation,I Did Something Bad,3,And I let them think they saved me,24
4966,reputation,I Did Something Bad,3,"They never see it comin', what I do next",25
4967,reputation,I Did Something Bad,3,This is how the world works,26
4968,reputation,I Did Something Bad,3,You gotta leave before you get left,27
4969,reputation,I Did Something Bad,3,I can feel the flames on my skin,28
4970,reputation,I Did Something Bad,3,"He says, ""Don't throw away a good thing""",29
4971,reputation,I Did Something Bad,3,"But if he drops my name, then I owe him nothin'",30
4972,reputation,I Did Something Bad,3,"And if he spends my change, then he had it comin'",31
4973,reputation,I Did Something Bad,3,They say I did something bad (Oh),32
4974,reputation,I Did Something Bad,3,Then why's it feel so good?,33
4975,reputation,I Did Something Bad,3,They say I did something bad,34
4976,reputation,I Did Something Bad,3,But why's it feel so good?,35
4977,reputation,I Did Something Bad,3,Most fun I ever had,36
4978,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,37
4979,reputation,I Did Something Bad,3,"It just felt so good, good",38
4980,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,39
4981,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,40
4982,reputation,I Did Something Bad,3,(It just felt so good),41
4983,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,42
4984,reputation,I Did Something Bad,3,Da-da da-da,43
4985,reputation,I Did Something Bad,3,They're burning all the witches even if you aren't one,44
4986,reputation,I Did Something Bad,3,"They got their pitchforks and proof, their receipts and reasons",45
4987,reputation,I Did Something Bad,3,They're burning all the witches even if you aren't one,46
4988,reputation,I Did Something Bad,3,"So light me up (Light me up), light me up (Light me up)",47
4989,reputation,I Did Something Bad,3,"Light me up, go ahead and light me up (Light me up)",48
4990,reputation,I Did Something Bad,3,"Light me up (Light me up), light me up (Light me up)",49
4991,reputation,I Did Something Bad,3,"Light me up (Light me up), light me up",50
4992,reputation,I Did Something Bad,3,They say I did something bad (Oh),51
4993,reputation,I Did Something Bad,3,Then why's it feel so good? (So good),52
4994,reputation,I Did Something Bad,3,They say I did something bad,53
4995,reputation,I Did Something Bad,3,But why's it feel so (Good) good?,54
4996,reputation,I Did Something Bad,3,Most fun I ever had (Most fun I ever had),55
4997,reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,56
4998,reputation,I Did Something Bad,3,"It just felt so good (Good), good",57
4999,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,58
5000,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,59
5001,reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,60
5002,reputation,I Did Something Bad,3,Da-da da-da,61
5003,reputation,I Did Something Bad,3,"Oh, you say I did something bad",62
5004,reputation,I Did Something Bad,3,(You say I did something bad?),63
5005,reputation,I Did Something Bad,3,"Why's it feel so good, good?",64
5006,reputation,I Did Something Bad,3,"So bad, why's it feel so good?",65
5007,reputation,I Did Something Bad,3,"Why's it feel, why's it feel so good? (Bad)",66
5008,reputation,I Did Something Bad,3,"It just felt so good, good",67
5009,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",1
5010,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",2
5011,reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",3
5012,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,4
5013,reputation,Don’t Blame Me,4,I've been breakin' hearts a long time,5
5014,reputation,Don’t Blame Me,4,And toyin' with them older guys,6
5015,reputation,Don’t Blame Me,4,Just playthings for me to use,7
5016,reputation,Don’t Blame Me,4,Something happened for the first time,8
5017,reputation,Don’t Blame Me,4,In the darkest little paradise,9
5018,reputation,Don’t Blame Me,4,"Shakin', pacin', I just need you",10
5019,reputation,Don’t Blame Me,4,"For you, I would cross the line",11
5020,reputation,Don’t Blame Me,4,I would waste my time,12
5021,reputation,Don’t Blame Me,4,I would lose my mind,13
5022,reputation,Don’t Blame Me,4,"They say, ""She's gone too far this time""",14
5023,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",15
5024,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",16
5025,reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",17
5026,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,18
5027,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",19
5028,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",20
5029,reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",21
5030,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,22
5031,reputation,Don’t Blame Me,4,My name is whatever you decide,23
5032,reputation,Don’t Blame Me,4,And I'm just gonna call you mine,24
5033,reputation,Don’t Blame Me,4,"I'm insane, but I'm your baby (Your baby)",25
5034,reputation,Don’t Blame Me,4,Echoes of your name inside my mind,26
5035,reputation,Don’t Blame Me,4,Halo hiding my obsession,27
5036,reputation,Don’t Blame Me,4,"I once was poison ivy, but now I'm your daisy",28
5037,reputation,Don’t Blame Me,4,"And baby, for you, I would fall from grace",29
5038,reputation,Don’t Blame Me,4,Just to touch your face,30
5039,reputation,Don’t Blame Me,4,"If you walk away, I'd beg you on my knees to stay",31
5040,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",32
5041,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",33
5042,reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",34
5043,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,35
5044,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",36
5045,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",37
5046,reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",38
5047,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,39
5048,reputation,Don’t Blame Me,4,"I get so high, oh!",40
5049,reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",41
5050,reputation,Don’t Blame Me,4,You're lovin' me,42
5051,reputation,Don’t Blame Me,4,"Trip of my life, oh!",43
5052,reputation,Don’t Blame Me,4,"Every time you're, every time you're touchin' me",44
5053,reputation,Don’t Blame Me,4,You're touchin' me,45
5054,reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",46
5055,reputation,Don’t Blame Me,4,"Oh, Lord, save me",47
5056,reputation,Don’t Blame Me,4,My drug is my baby,48
5057,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,49
5058,reputation,Don’t Blame Me,4,"(Usin' for the rest of my life, oh-whoah-oh-oh)",50
5059,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",51
5060,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right (Doin' it right, no)",52
5061,reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",53
5062,reputation,Don’t Blame Me,4,"I'll be usin' for the rest of my life, oh-oh",54
5063,reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy (Oh-oh-oh)",55
5064,reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right (You ain't doin' it right)",56
5065,reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",57
5066,reputation,Don’t Blame Me,4,"I'll be usin' for the rest of my life (I'll be usin', I'll be usin')",58
5067,reputation,Don’t Blame Me,4,"I get so high, oh!",59
5068,reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",60
5069,reputation,Don’t Blame Me,4,You're lovin' me,61
5070,reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",62
5071,reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,63
5072,reputation,Delicate,5,This ain't for the best,1
5073,reputation,Delicate,5,"My reputation's never been worse, so",2
5074,reputation,Delicate,5,You must like me for me...,3
5075,reputation,Delicate,5,We can't make,4
5076,reputation,Delicate,5,"Any promises now, can we, babe?",5
5077,reputation,Delicate,5,But you can make me a drink,6
5078,reputation,Delicate,5,"Dive bar on the East Side, where you at?",7
5079,reputation,Delicate,5,Phone lights up my nightstand in the black,8
5080,reputation,Delicate,5,"Come here, you can meet me in the back",9
5081,reputation,Delicate,5,"Dark jeans and your Nikes, look at you",10
5082,reputation,Delicate,5,"Oh damn, never seen that color blue",11
5083,reputation,Delicate,5,Just think of the fun things we could do,12
5084,reputation,Delicate,5,('Cause I like you),13
5085,reputation,Delicate,5,This ain't for the best,14
5086,reputation,Delicate,5,"My reputation's never been worse, so",15
5087,reputation,Delicate,5,You must like me for me...,16
5088,reputation,Delicate,5,"(Yeah, I want you)",17
5089,reputation,Delicate,5,We can't make,18
5090,reputation,Delicate,5,"Any promises now, can we, babe?",19
5091,reputation,Delicate,5,But you can make me a drink,20
5092,reputation,Delicate,5,Is it cool that I said all that?,21
5093,reputation,Delicate,5,Is it chill that you're in my head?,22
5094,reputation,Delicate,5,'Cause I know that it's delicate (Delicate),23
5095,reputation,Delicate,5,Is it cool that I said all that?,24
5096,reputation,Delicate,5,Is it too soon to do this yet?,25
5097,reputation,Delicate,5,'Cause I know that it's delicate,26
5098,reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,27
5099,reputation,Delicate,5,Isn't it?,28
5100,reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,29
5101,reputation,Delicate,5,Isn't it... delicate?,30
5102,reputation,Delicate,5,"Third floor on the West Side, me and you",31
5103,reputation,Delicate,5,"Handsome, you're a mansion with a view",32
5104,reputation,Delicate,5,Do the girls back home touch you like I do?,33
5105,reputation,Delicate,5,"Long night, with your hands up in my hair",34
5106,reputation,Delicate,5,Echoes of your footsteps on the stairs,35
5107,reputation,Delicate,5,"Stay here, honey, I don't wanna share",36
5108,reputation,Delicate,5,('Cause I like you),37
5109,reputation,Delicate,5,This ain't for the best,38
5110,reputation,Delicate,5,"My reputation's never been worse, so",39
5111,reputation,Delicate,5,You must like me for me…,40
5112,reputation,Delicate,5,"(Yeah, I want you)",41
5113,reputation,Delicate,5,We can't make,42
5114,reputation,Delicate,5,"Any promises now, can we, babe?",43
5115,reputation,Delicate,5,But you can make me a drink,44
5116,reputation,Delicate,5,Is it cool that I said all that?,45
5117,reputation,Delicate,5,Is it chill that you're in my head?,46
5118,reputation,Delicate,5,'Cause I know that it's delicate (Delicate),47
5119,reputation,Delicate,5,Is it cool that I said all that?,48
5120,reputation,Delicate,5,Is it too soon to do this yet?,49
5121,reputation,Delicate,5,'Cause I know that it's delicate,50
5122,reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,51
5123,reputation,Delicate,5,Isn't it?,52
5124,reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,53
5125,reputation,Delicate,5,Isn't it delicate?,54
5126,reputation,Delicate,5,Sometimes I wonder when you sleep,55
5127,reputation,Delicate,5,Are you ever dreaming of me?,56
5128,reputation,Delicate,5,Sometimes when I look into your eyes,57
5129,reputation,Delicate,5,"I pretend you're mine, all the damn time",58
5130,reputation,Delicate,5,'Cause I like you,59
5131,reputation,Delicate,5,Is it cool that I said all that?,60
5132,reputation,Delicate,5,Is it chill that you're in my head?,61
5133,reputation,Delicate,5,'Cause I know that it's delicate (Delicate),62
5134,reputation,Delicate,5,"(Yeah, I want you)",63
5135,reputation,Delicate,5,Is it cool that I said all that?,64
5136,reputation,Delicate,5,Is it too soon to do this yet?,65
5137,reputation,Delicate,5,'Cause I know that it's delicate (Delicate),66
5138,reputation,Delicate,5,('Cause I like you),67
5139,reputation,Delicate,5,Is it cool that I said all that?,68
5140,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,69
5141,reputation,Delicate,5,Is it chill that you're in my head?,70
5142,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,71
5143,reputation,Delicate,5,'Cause I know that it's delicate,72
5144,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,73
5145,reputation,Delicate,5,"(Yeah, I want you)",74
5146,reputation,Delicate,5,Is it cool that I said all that?,75
5147,reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,76
5148,reputation,Delicate,5,Is it too soon to do this yet?,77
